d_measured,d_error,theta_measured,theta_error
6.392,0.191,0.500,0.101
6.392,0.191,0.527,0.073
6.358,0.158,0.527,1.049
6.358,0.158,-0.518,0.004
6.298,0.099,-0.518,0.032
6.298,0.099,-0.500,0.015
6.339,0.142,-0.500,0.045
6.339,0.142,-0.473,0.018
6.349,0.157,-0.473,0.199
6.349,0.157,-0.381,0.107
6.295,0.103,-0.381,0.130
6.295,0.103,-0.292,0.041
6.384,0.192,-0.292,0.059
6.384,0.192,-0.261,0.028
6.193,0.003,-0.261,0.086
6.193,0.003,-0.231,0.057
6.279,0.089,-0.231,0.086
6.279,0.089,-0.188,0.042
6.398,0.208,-0.188,0.077
6.398,0.208,-0.161,0.049
6.374,0.184,-0.161,0.082
6.374,0.184,-0.136,0.057
6.204,0.015,-0.136,0.075
6.204,0.015,-0.108,0.047
6.330,0.141,-0.108,0.062
6.330,0.141,-0.070,0.023
6.174,0.015,-0.070,0.052
6.174,0.015,-0.044,0.027
6.316,0.127,-0.044,0.088
6.316,0.127,0.017,0.027
6.322,0.132,0.017,0.040
6.322,0.132,0.045,0.023
6.331,0.142,0.045,0.061
6.331,0.142,0.072,0.034
6.347,0.157,0.072,0.070
6.347,0.157,0.101,0.041
6.370,0.180,0.101,0.070
6.370,0.180,0.131,0.040
6.258,0.068,0.131,0.063
6.258,0.068,0.170,0.028
6.295,0.104,0.170,0.055
6.295,0.104,0.201,0.024
6.193,0.002,0.201,0.071
6.193,0.002,0.231,0.041
6.260,0.068,0.231,0.070
6.260,0.068,0.273,0.028
6.155,0.038,0.273,0.048
6.155,0.038,0.292,0.029
6.349,0.156,0.292,0.054
6.349,0.156,0.320,0.027
6.253,0.059,0.320,0.063
6.253,0.059,0.341,0.042
6.238,0.043,0.341,0.073
6.238,0.043,0.392,0.022
6.248,0.050,0.392,0.116
6.248,0.050,0.443,0.064
6.121,0.077,0.443,0.075
6.121,0.077,0.486,0.032
6.191,0.008,0.486,0.054
6.191,0.008,0.507,0.033
6.244,0.043,0.507,0.094
6.244,0.043,0.522,0.079
6.298,0.096,0.522,0.096
6.298,0.096,0.537,0.081
6.346,0.146,0.537,1.040
6.346,0.146,-0.514,0.011
6.283,0.085,-0.514,0.052
6.283,0.085,-0.496,0.034
6.172,0.025,-0.496,0.045
6.172,0.025,-0.462,0.011
6.234,0.038,-0.462,0.040
6.234,0.038,-0.439,0.017
6.272,0.076,-0.439,0.051
6.272,0.076,-0.404,0.017
6.339,0.144,-0.404,0.040
6.339,0.144,-0.377,0.013
6.272,0.079,-0.377,0.062
6.272,0.079,-0.349,0.034
6.349,0.156,-0.349,0.053
6.349,0.156,-0.320,0.024
6.285,0.093,-0.320,0.060
6.285,0.093,-0.287,0.035
6.234,0.043,-0.287,0.044
6.234,0.043,-0.258,0.015
6.327,0.136,-0.258,0.055
6.327,0.136,-0.224,0.028
6.399,0.209,-0.224,0.092
6.399,0.209,-0.163,0.030
6.226,0.037,-0.163,0.064
6.226,0.037,-0.137,0.038
6.351,0.162,-0.137,0.058
6.351,0.162,-0.107,0.029
6.186,0.003,-0.107,0.110
6.186,0.003,-0.076,0.079
6.316,0.127,-0.076,0.101
6.316,0.127,-0.015,0.040
6.316,0.126,-0.015,0.078
6.316,0.126,0.013,0.049
6.321,0.132,0.013,0.071
6.321,0.132,0.043,0.041
6.332,0.143,0.043,0.066
6.332,0.143,0.073,0.036
6.350,0.160,0.073,0.073
6.350,0.160,0.105,0.041
6.226,0.035,0.105,0.097
6.226,0.035,0.136,0.066
6.256,0.066,0.136,0.072
6.256,0.066,0.168,0.039
6.288,0.097,0.168,0.050
6.288,0.097,0.195,0.023
6.182,0.009,0.195,0.054
6.182,0.009,0.223,0.026
6.374,0.182,0.223,0.073
6.374,0.182,0.255,0.042
6.285,0.093,0.255,0.060
6.285,0.093,0.287,0.027
6.198,0.005,0.287,0.067
6.198,0.005,0.314,0.040
6.265,0.070,0.314,0.081
6.265,0.070,0.346,0.050
6.337,0.142,0.346,0.073
6.337,0.142,0.376,0.043
6.282,0.086,0.376,0.077
6.282,0.086,0.408,0.045
6.243,0.046,0.408,0.083
6.243,0.046,0.442,0.049
6.243,0.045,0.442,0.084
6.243,0.045,0.484,0.041
6.201,0.001,0.484,0.072
6.201,0.001,0.510,0.047
6.295,0.095,0.510,0.070
6.295,0.095,0.536,0.044
6.254,0.054,0.536,1.056
6.254,0.054,-0.525,0.005
6.239,0.040,-0.525,0.034
6.239,0.040,-0.520,0.029
6.268,0.071,-0.520,0.078
6.268,0.071,-0.492,0.049
6.285,0.089,-0.492,0.084
6.285,0.089,-0.456,0.053
6.293,0.099,-0.456,0.107
6.293,0.099,-0.412,0.069
6.315,0.121,-0.412,0.086
6.315,0.121,-0.367,0.040
6.239,0.045,-0.367,0.057
6.239,0.045,-0.334,0.023
6.321,0.129,-0.334,0.047
6.321,0.129,-0.306,0.019
6.219,0.027,-0.306,0.057
6.219,0.027,-0.127,0.121
6.213,0.022,-0.127,0.083
6.213,0.022,-0.245,0.034
6.313,0.122,-0.245,0.054
6.313,0.122,-0.214,0.032
6.276,0.086,-0.214,0.069
6.276,0.086,-0.185,0.040
6.243,0.053,-0.185,0.079
6.243,0.053,-0.155,0.049
6.344,0.155,-0.155,0.090
6.344,0.155,-0.096,0.031
6.331,0.142,-0.096,0.029
6.331,0.142,-0.072,0.005
6.181,0.009,-0.072,0.002
6.181,0.009,-0.063,0.010
6.331,0.142,-0.063,0.040
6.331,0.142,-0.072,0.032
6.348,0.158,-0.072,0.038
6.348,0.158,-0.101,0.008
6.205,0.015,-0.101,0.005
6.205,0.015,-0.109,0.012
6.349,0.159,-0.109,0.018
6.349,0.159,-0.103,0.015
6.341,0.151,-0.103,0.016
6.341,0.151,-0.090,0.003
6.189,0.001,-0.090,0.008
6.189,0.001,-0.082,0.001
6.188,0.002,-0.082,0.008
6.188,0.002,-0.080,0.010
6.190,0.000,-0.080,0.012
6.190,0.000,-0.084,0.009
6.341,0.151,-0.084,0.013
6.341,0.151,-0.090,0.007
6.344,0.155,-0.090,0.009
6.344,0.155,-0.096,0.003
6.345,0.155,-0.096,0.002
6.345,0.155,-0.097,0.001
6.343,0.153,-0.097,0.007
6.343,0.153,-0.094,0.004
6.340,0.150,-0.094,0.005
6.340,0.150,-0.088,0.000
6.339,0.150,-0.088,0.005
6.339,0.150,-0.087,0.006
6.339,0.150,-0.087,0.007
6.339,0.150,-0.087,0.007
6.342,0.152,-0.087,0.008
6.342,0.152,-0.092,0.003
6.343,0.153,-0.092,0.000
6.343,0.153,-0.093,0.001
6.194,0.005,-0.093,0.002
6.194,0.005,-0.092,0.001
6.341,0.151,-0.092,0.001
6.341,0.151,-0.090,0.001
6.193,0.003,-0.090,0.001
6.193,0.003,-0.089,0.002
6.340,0.151,-0.089,0.003
6.340,0.151,-0.089,0.003
6.193,0.004,-0.089,0.003
6.193,0.004,-0.090,0.002
6.341,0.151,-0.090,0.003
6.341,0.151,-0.090,0.003
6.341,0.152,-0.090,0.003
6.341,0.152,-0.091,0.002
6.194,0.004,-0.091,0.001
6.194,0.004,-0.091,0.001
6.194,0.004,-0.091,0.001
6.194,0.004,-0.091,0.001
6.341,0.151,-0.091,0.001
6.341,0.151,-0.090,0.002
6.193,0.004,-0.090,0.002
6.193,0.004,-0.090,0.002
6.341,0.151,-0.090,0.003
6.341,0.151,-0.090,0.003
6.194,0.004,-0.090,0.003
6.194,0.004,-0.091,0.002
6.341,0.151,-0.091,0.002
6.341,0.151,-0.090,0.003
6.341,0.152,-0.090,0.002
6.341,0.152,-0.091,0.002
6.341,0.151,-0.091,0.001
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.152,-0.090,0.002
6.341,0.152,-0.091,0.002
6.341,0.151,-0.091,0.001
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.194,0.004,-0.090,0.002
6.194,0.004,-0.091,0.001
6.193,0.004,-0.091,0.001
6.193,0.004,-0.090,0.002
6.194,0.004,-0.090,0.002
6.194,0.004,-0.091,0.001
6.341,0.151,-0.091,0.001
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.193,0.004,-0.090,0.002
6.193,0.004,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.194,0.004,-0.090,0.002
6.194,0.004,-0.091,0.001
6.341,0.151,-0.091,0.001
6.341,0.151,-0.090,0.002
6.193,0.004,-0.090,0.002
6.193,0.004,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.194,0.004,-0.090,0.002
6.194,0.004,-0.091,0.001
6.341,0.152,-0.091,0.001
6.341,0.152,-0.091,0.001
6.341,0.151,-0.091,0.001
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.194,0.004,-0.090,0.002
6.194,0.004,-0.091,0.001
6.193,0.004,-0.091,0.001
6.193,0.004,-0.090,0.002
6.193,0.004,-0.090,0.002
6.193,0.004,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.002
6.341,0.151,-0.090,0.005
6.341,0.151,-0.090,0.005
6.329,0.140,-0.090,0.006
6.329,0.140,0.067,0.151
6.338,0.148,0.067,0.135
6.338,0.148,-0.085,0.016
6.330,0.141,-0.085,0.017
6.330,0.141,-0.070,0.002
6.329,0.140,-0.070,0.006
6.329,0.140,-0.067,0.003
6.328,0.139,-0.067,0.004
6.328,0.139,-0.064,0.002
6.327,0.138,-0.064,0.004
6.327,0.138,-0.062,0.003
6.326,0.137,-0.062,0.010
6.326,0.137,-0.059,0.007
6.177,0.012,-0.059,0.011
6.177,0.012,-0.054,0.005
6.323,0.133,-0.054,0.009
6.323,0.133,-0.049,0.004
6.322,0.132,-0.049,0.014
6.322,0.132,-0.045,0.010
6.321,0.132,-0.045,0.028
6.321,0.132,-0.043,0.026
6.357,0.168,-0.043,0.039
6.357,0.168,0.115,0.119
6.315,0.126,0.115,0.119
6.315,0.126,-0.005,0.001
6.315,0.126,-0.005,0.010
6.315,0.126,0.002,0.003
6.315,0.126,0.002,0.008
6.315,0.126,0.008,0.002
6.316,0.127,0.008,0.020
6.316,0.127,0.013,0.015
6.317,0.128,0.013,0.016
6.317,0.128,0.026,0.003
6.319,0.130,0.026,0.015
6.319,0.130,0.034,0.007
6.320,0.131,0.034,0.012
6.320,0.131,0.041,0.006
6.322,0.133,0.041,0.013
6.322,0.133,0.047,0.006
6.325,0.135,0.047,0.015
6.325,0.135,0.055,0.008
6.181,0.009,0.055,0.012
6.181,0.009,0.063,0.004
6.330,0.141,0.063,0.002
6.330,0.141,0.070,0.008
6.330,0.141,0.070,0.017
6.330,0.141,0.070,0.017
6.178,0.011,0.070,0.018
6.178,0.011,0.057,0.005
6.324,0.135,0.057,0.008
6.324,0.135,0.053,0.003
6.324,0.135,0.053,0.004
6.324,0.135,0.052,0.005
6.325,0.135,0.052,0.008
6.325,0.135,0.055,0.005
6.327,0.138,0.055,0.003
6.327,0.138,0.061,0.004
6.463,0.274,0.061,0.007
6.463,0.274,0.214,0.160
6.325,0.136,0.214,0.160
6.325,0.136,0.056,0.002
6.325,0.136,0.056,0.000
6.325,0.136,0.056,0.000
6.312,0.122,0.056,0.001
6.312,0.122,0.213,0.156
6.326,0.137,0.213,0.155
6.326,0.137,0.058,0.000
6.327,0.137,0.058,0.000
6.327,0.137,0.060,0.002
6.327,0.137,0.060,0.003
6.327,0.137,0.060,0.003
6.326,0.137,0.060,0.004
6.326,0.137,0.059,0.003
6.326,0.137,0.059,0.003
6.326,0.137,0.058,0.002
6.326,0.136,0.058,0.002
6.326,0.136,0.057,0.001
6.326,0.137,0.057,0.001
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.001
6.326,0.137,0.058,0.001
6.179,0.010,0.058,0.001
6.179,0.010,0.059,0.002
6.326,0.137,0.059,0.002
6.326,0.137,0.058,0.002
6.463,0.274,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.214,0.158
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.057,0.001
6.326,0.137,0.057,0.001
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.136,0.058,0.002
6.326,0.136,0.057,0.001
6.326,0.137,0.057,0.001
6.463,0.274,0.057,0.001
6.463,0.274,0.059,0.003
6.463,0.274,0.214,0.158
6.326,0.137,0.214,0.158
6.326,0.137,0.058,0.002
6.314,0.125,0.058,0.002
6.314,0.125,0.215,0.159
6.326,0.137,0.215,0.159
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.463,0.274,0.058,0.002
6.463,0.274,0.214,0.158
6.326,0.137,0.214,0.158
6.326,0.137,0.058,0.002
6.179,0.010,0.058,0.002
6.179,0.010,0.059,0.003
6.326,0.137,0.059,0.003
6.326,0.137,0.058,0.002
6.314,0.125,0.058,0.002
6.314,0.125,0.215,0.159
6.326,0.137,0.215,0.159
6.326,0.137,0.058,0.002
6.179,0.010,0.058,0.002
6.179,0.010,0.059,0.003
6.463,0.274,0.059,0.003
6.463,0.274,0.214,0.158
6.179,0.010,0.214,0.158
6.179,0.010,0.059,0.003
6.326,0.137,0.059,0.003
6.326,0.137,0.058,0.002
6.463,0.274,0.058,0.002
6.463,0.274,0.214,0.158
6.463,0.274,0.214,0.158
6.463,0.274,0.214,0.158
6.463,0.274,0.214,0.158
6.463,0.274,0.214,0.158
6.463,0.274,0.214,0.158
6.463,0.274,0.214,0.158
6.326,0.136,0.214,0.158
6.326,0.136,0.057,0.001
6.326,0.137,0.057,0.001
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.463,0.274,0.058,0.002
6.463,0.274,0.214,0.158
6.463,0.274,0.214,0.158
6.463,0.274,0.214,0.158
6.464,0.275,0.214,0.158
6.464,0.275,0.215,0.159
6.326,0.137,0.215,0.159
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.059,0.003
6.326,0.137,0.059,0.003
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.059,0.003
6.326,0.137,0.059,0.003
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.179,0.010,0.058,0.002
6.179,0.010,0.059,0.003
6.326,0.137,0.059,0.003
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.059,0.003
6.326,0.137,0.059,0.003
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.059,0.003
6.326,0.137,0.059,0.003
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.057,0.001
6.326,0.137,0.057,0.001
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.057,0.001
6.326,0.137,0.057,0.001
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.179,0.010,0.058,0.002
6.179,0.010,0.059,0.003
6.326,0.137,0.059,0.003
6.326,0.137,0.057,0.001
6.326,0.137,0.057,0.001
6.326,0.137,0.058,0.002
6.326,0.137,0.058,0.002
6.326,0.137,0.059,0.003
6.326,0.137,0.059,0.003
6.326,0.137,0.059,0.003
6.326,0.136,0.059,0.003
6.326,0.136,0.058,0.002
6.326,0.136,0.058,0.002
6.326,0.136,0.058,0.002
6.179,0.011,0.058,0.002
6.179,0.011,0.059,0.003
6.326,0.135,0.059,0.003
6.326,0.135,0.058,0.002
6.463,0.271,0.058,0.002
6.463,0.271,0.214,0.158
6.463,0.271,0.214,0.158
6.463,0.271,0.214,0.158
6.314,0.122,0.214,0.158
6.314,0.122,0.215,0.159
6.326,0.133,0.215,0.159
6.326,0.133,0.058,0.002
6.179,0.014,0.058,0.002
6.179,0.014,0.059,0.003
6.326,0.132,0.059,0.003
6.326,0.132,0.058,0.002
6.326,0.132,0.058,0.002
6.326,0.132,0.058,0.002
6.326,0.131,0.058,0.002
6.326,0.131,0.058,0.002
6.179,0.016,0.058,0.002
6.179,0.016,0.059,0.003
6.179,0.017,0.059,0.003
6.179,0.017,0.059,0.003
6.179,0.021,0.059,0.004
6.179,0.021,0.059,0.004
6.326,0.121,0.059,0.004
6.326,0.121,0.057,0.002
6.462,0.256,0.057,0.002
6.462,0.256,0.213,0.158
6.326,0.118,0.213,0.157
6.326,0.118,0.057,0.001
6.326,0.107,0.057,0.002
6.326,0.107,0.058,0.003
6.326,0.096,0.058,0.003
6.326,0.096,0.057,0.002
6.326,0.094,0.057,0.002
6.326,0.094,0.057,0.002
6.462,0.224,0.057,0.002
6.462,0.224,0.213,0.158
6.480,0.225,0.213,0.158
6.480,0.225,0.057,0.002
6.326,0.069,0.057,0.002
6.326,0.069,0.057,0.002
6.326,0.067,0.057,0.002
6.326,0.067,0.057,0.002
6.326,0.063,0.057,0.002
6.326,0.063,0.057,0.002
6.326,0.057,0.057,0.002
6.326,0.057,0.057,0.002
6.479,0.207,0.057,0.002
6.479,0.207,0.056,0.001
6.325,0.047,0.056,0.001
6.325,0.047,0.056,0.001
6.480,0.201,0.056,0.001
6.480,0.201,0.057,0.002
6.326,0.040,0.057,0.002
6.326,0.039,0.057,0.002
6.479,0.185,0.057,0.002
6.479,0.185,0.056,0.001
6.461,0.161,0.056,0.002
6.461,0.161,0.213,0.158
6.479,0.176,0.213,0.158
6.479,0.176,0.056,0.001
6.617,0.309,0.056,0.001
6.617,0.309,0.212,0.157
6.479,0.170,0.212,0.157
6.479,0.170,0.056,0.001
6.326,0.010,0.056,0.001
6.326,0.010,0.057,0.003
6.479,0.158,0.057,0.003
6.479,0.158,0.056,0.002
6.479,0.153,0.056,0.002
6.479,0.152,0.056,0.002
6.479,0.148,0.056,0.002
6.479,0.148,0.056,0.002
6.479,0.139,0.056,0.002
6.479,0.139,0.056,0.002
6.479,0.137,0.056,0.002
6.479,0.137,0.056,0.001
6.480,0.125,0.056,0.001
6.480,0.125,0.057,0.003
6.479,0.119,0.057,0.003
6.479,0.119,0.056,0.002
6.479,0.114,0.056,0.002
6.479,0.114,0.056,0.002
6.616,0.246,0.056,0.002
6.616,0.246,0.211,0.156
6.479,0.105,0.211,0.156
6.479,0.103,0.056,0.001
6.782,0.401,0.056,0.001
6.782,0.401,0.212,0.157
6.479,0.093,0.212,0.157
6.479,0.093,0.056,0.002
6.641,0.249,0.056,0.002
6.641,0.249,0.056,0.001
6.479,0.084,0.056,0.001
6.479,0.084,0.056,0.001
6.641,0.242,0.056,0.001
6.641,0.242,0.056,0.002
6.479,0.074,0.056,0.002
6.479,0.073,0.056,0.001
6.479,0.070,0.056,0.002
6.479,0.070,0.056,0.002
6.479,0.063,0.056,0.002
6.479,0.063,0.056,0.003
6.479,0.053,0.056,0.003
6.479,0.053,0.056,0.002
6.479,0.049,0.056,0.002
6.479,0.049,0.056,0.002
6.641,0.200,0.056,0.002
6.641,0.200,0.056,0.002
6.614,0.170,0.056,0.002
6.614,0.170,0.210,0.156
6.616,0.167,0.210,0.156
6.616,0.167,0.211,0.157
6.479,0.023,0.211,0.157
6.479,0.023,0.056,0.002
6.641,0.177,0.056,0.002
6.641,0.177,0.056,0.002
6.479,0.009,0.056,0.002
6.479,0.009,0.056,0.002
6.641,0.164,0.056,0.002
6.641,0.164,0.056,0.002
6.641,0.153,0.056,0.002
6.641,0.153,0.056,0.002
6.641,0.139,0.056,0.002
6.641,0.139,0.056,0.002
6.479,0.028,0.056,0.002
6.479,0.028,0.056,0.002
6.641,0.132,0.056,0.002
6.641,0.132,0.056,0.002
6.778,0.259,0.056,0.002
6.778,0.259,0.209,0.156
6.641,0.118,0.209,0.156
6.641,0.118,0.056,0.002
6.811,0.287,0.056,0.002
6.811,0.287,0.055,0.002
6.641,0.108,0.055,0.002
6.641,0.108,0.056,0.003
6.641,0.097,0.056,0.003
6.641,0.097,0.056,0.003
6.641,0.087,0.056,0.003
6.641,0.087,0.056,0.003
6.641,0.082,0.056,0.003
6.641,0.082,0.055,0.002
6.641,0.079,0.055,0.002
6.641,0.079,0.055,0.002
6.811,0.237,0.055,0.002
6.811,0.237,0.055,0.002
6.641,0.059,0.055,0.002
6.641,0.059,0.056,0.003
6.641,0.053,0.056,0.003
6.641,0.053,0.055,0.002
6.641,0.048,0.055,0.002
6.641,0.048,0.055,0.002
6.811,0.211,0.055,0.002
6.811,0.211,0.054,0.001
6.811,0.200,0.054,0.001
6.811,0.200,0.054,0.001
6.811,0.179,0.054,0.001
6.811,0.179,0.054,0.001
6.811,0.167,0.054,0.001
6.811,0.167,0.055,0.002
6.811,0.162,0.055,0.002
6.811,0.162,0.054,0.002
6.811,0.155,0.054,0.002
6.811,0.155,0.054,0.002
6.641,0.043,0.054,0.002
6.641,0.043,0.055,0.003
6.811,0.126,0.055,0.003
6.811,0.126,0.054,0.002
6.811,0.115,0.054,0.002
6.811,0.113,0.054,0.002
6.811,0.111,0.054,0.002
6.811,0.111,0.054,0.002
6.990,0.278,0.054,0.002
6.990,0.278,0.053,0.001
6.811,0.096,0.053,0.001
6.811,0.096,0.054,0.002
6.990,0.266,0.054,0.002
6.990,0.266,0.054,0.002
6.811,0.083,0.054,0.002
6.811,0.083,0.055,0.003
6.990,0.259,0.055,0.003
6.990,0.259,0.054,0.002
7.131,0.393,0.054,0.002
7.131,0.393,0.206,0.155
6.810,0.069,0.206,0.155
6.810,0.069,0.053,0.001
6.990,0.232,0.053,0.001
6.990,0.232,0.054,0.002
6.990,0.224,0.054,0.002
6.990,0.224,0.054,0.002
6.811,0.042,0.054,0.002
6.811,0.042,0.054,0.002
6.811,0.039,0.054,0.002
6.811,0.037,0.054,0.002
6.990,0.200,0.054,0.003
6.990,0.200,0.053,0.002
6.990,0.196,0.053,0.002
6.990,0.196,0.053,0.002
6.990,0.190,0.053,0.002
6.990,0.190,0.053,0.002
6.990,0.188,0.053,0.002
6.990,0.188,0.053,0.002
6.990,0.184,0.053,0.002
6.990,0.184,0.054,0.003
6.990,0.178,0.054,0.003
6.990,0.178,0.053,0.002
7.128,0.316,0.053,0.002
7.128,0.316,0.204,0.154
6.811,0.008,0.204,0.154
6.811,0.008,0.054,0.003
6.990,0.163,0.054,0.003
6.990,0.163,0.053,0.002
6.811,0.024,0.053,0.002
6.811,0.024,0.054,0.003
6.990,0.153,0.054,0.003
6.990,0.153,0.053,0.002
6.990,0.143,0.053,0.002
6.990,0.143,0.053,0.002
6.990,0.131,0.053,0.002
6.990,0.131,0.053,0.002
6.990,0.121,0.053,0.002
6.990,0.121,0.053,0.002
6.990,0.115,0.053,0.002
6.990,0.115,0.053,0.002
6.990,0.113,0.053,0.002
6.990,0.113,0.053,0.002
6.990,0.108,0.053,0.002
6.990,0.108,0.053,0.002
7.127,0.241,0.053,0.002
7.127,0.241,0.204,0.153
6.990,0.096,0.204,0.153
6.990,0.096,0.053,0.002
7.178,0.252,0.053,0.003
7.178,0.252,0.053,0.003
6.989,0.059,0.053,0.003
6.989,0.059,0.052,0.002
7.178,0.239,0.052,0.002
7.178,0.239,0.053,0.003
6.989,0.040,0.053,0.003
6.989,0.039,0.052,0.002
6.989,0.035,0.052,0.002
6.989,0.035,0.051,0.001
7.178,0.215,0.051,0.001
7.178,0.215,0.052,0.002
7.318,0.351,0.052,0.002
7.318,0.351,0.203,0.153
7.178,0.203,0.203,0.153
7.178,0.203,0.052,0.002
6.989,0.008,0.052,0.002
6.989,0.008,0.052,0.002
7.178,0.180,0.052,0.002
7.178,0.180,0.051,0.001
7.178,0.178,0.051,0.001
7.178,0.178,0.051,0.001
7.178,0.170,0.051,0.001
7.178,0.170,0.051,0.001
7.178,0.165,0.051,0.001
7.178,0.165,0.051,0.001
7.178,0.158,0.051,0.001
7.178,0.158,0.051,0.001
6.989,0.034,0.051,0.001
6.989,0.034,0.052,0.002
7.178,0.143,0.052,0.002
7.178,0.141,0.051,0.002
7.178,0.138,0.051,0.002
7.178,0.138,0.052,0.003
7.178,0.128,0.052,0.003
7.178,0.128,0.051,0.002
7.178,0.126,0.051,0.002
7.178,0.126,0.051,0.002
7.377,0.317,0.051,0.002
7.377,0.317,0.050,0.001
7.178,0.105,0.050,0.001
7.178,0.105,0.052,0.003
7.178,0.076,0.052,0.003
7.178,0.076,0.051,0.002
7.178,0.068,0.051,0.002
7.178,0.068,0.051,0.002
7.178,0.066,0.051,0.002
7.178,0.066,0.051,0.002
7.178,0.064,0.051,0.002
7.178,0.064,0.052,0.003
7.517,0.397,0.052,0.003
7.517,0.397,0.200,0.151
7.377,0.250,0.200,0.151
7.377,0.250,0.051,0.002
7.177,0.036,0.051,0.002
7.177,0.036,0.050,0.001
7.377,0.232,0.050,0.001
7.377,0.232,0.050,0.001
7.377,0.227,0.050,0.001
7.377,0.227,0.051,0.002
7.377,0.217,0.051,0.002
7.377,0.216,0.051,0.002
7.377,0.213,0.051,0.002
7.377,0.213,0.051,0.002
7.377,0.195,0.051,0.003
7.377,0.195,0.051,0.003
7.377,0.190,0.051,0.003
7.377,0.190,0.051,0.003
7.377,0.187,0.051,0.003
7.377,0.187,0.050,0.002
7.377,0.182,0.050,0.002
7.377,0.182,0.050,0.002
7.377,0.173,0.050,0.002
7.377,0.173,0.050,0.002
7.377,0.158,0.050,0.002
7.377,0.158,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.051,0.003
7.377,0.157,0.051,0.003
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
7.377,0.157,0.050,0.002
