d_measured,d_error,theta_measured,theta_error
14.735,0.808,-0.001,0.004
14.735,0.808,-0.001,0.004
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.001,0.004
14.735,0.808,-0.001,0.004
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
15.602,1.675,-0.002,0.005
15.602,1.675,-0.001,0.004
14.735,0.808,-0.001,0.004
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
15.602,1.675,-0.002,0.005
15.602,1.675,-0.001,0.004
15.602,1.675,-0.001,0.004
15.602,1.675,-0.001,0.004
15.602,1.675,-0.001,0.004
15.602,1.675,-0.001,0.004
14.735,0.808,-0.001,0.004
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.001,0.004
14.735,0.808,-0.001,0.004
14.735,0.808,-0.002,0.005
15.602,1.675,-0.002,0.005
15.602,1.675,-0.001,0.004
14.735,0.808,-0.001,0.004
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,0.005,0.002
14.735,0.808,0.005,0.002
14.735,0.808,-0.002,0.005
15.602,1.675,-0.002,0.005
15.602,1.675,-0.001,0.004
14.735,0.808,-0.001,0.004
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
15.602,1.675,-0.002,0.005
15.602,1.675,-0.001,0.004
14.735,0.808,-0.001,0.004
14.735,0.808,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
15.602,1.675,-0.002,0.005
15.602,1.675,-0.001,0.004
14.735,0.808,-0.001,0.004
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,0.006,0.003
14.735,0.808,0.006,0.003
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,0.006,0.003
14.735,0.809,0.006,0.003
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
13.961,0.034,-0.002,0.005
13.961,0.034,0.011,0.008
14.735,0.808,0.011,0.008
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.808,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,0.006,0.003
14.735,0.809,0.006,0.003
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,0.006,0.003
14.823,0.896,0.006,0.003
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
13.961,0.034,0.109,0.106
13.961,0.034,0.011,0.008
14.823,0.896,0.011,0.008
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,0.006,0.003
14.735,0.809,0.006,0.003
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.002,0.005
13.960,0.033,-0.002,0.005
13.960,0.033,0.006,0.003
14.823,0.896,0.006,0.003
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,0.006,0.003
14.735,0.809,0.006,0.003
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
13.960,0.033,0.109,0.106
13.960,0.033,0.006,0.003
14.735,0.809,0.006,0.003
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,0.006,0.003
14.823,0.896,0.006,0.003
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
13.960,0.033,-0.002,0.005
13.960,0.033,0.006,0.003
14.823,0.897,0.006,0.003
14.823,0.897,0.109,0.106
14.823,0.896,0.109,0.106
14.823,0.896,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,0.006,0.003
14.823,0.896,0.006,0.003
14.823,0.896,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
13.960,0.033,0.109,0.106
13.960,0.033,0.006,0.003
14.735,0.809,0.006,0.003
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,0.006,0.003
14.823,0.897,0.006,0.003
14.823,0.897,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,0.006,0.003
14.735,0.809,0.006,0.003
14.735,0.809,-0.002,0.005
14.823,0.896,-0.002,0.005
14.823,0.896,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,0.006,0.003
14.823,0.897,0.006,0.003
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.897,-0.002,0.005
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.897,-0.002,0.005
14.823,0.897,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.897,-0.002,0.005
14.823,0.897,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.897,-0.002,0.005
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.823,0.897,-0.002,0.005
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.001,0.004
14.823,0.897,-0.001,0.004
14.823,0.897,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.897,-0.002,0.005
14.823,0.897,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.823,0.897,-0.002,0.005
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
13.960,0.033,0.109,0.106
13.960,0.033,0.006,0.003
14.735,0.809,0.006,0.003
14.735,0.809,-0.001,0.004
14.823,0.897,-0.001,0.004
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.823,0.897,0.109,0.106
14.735,0.809,0.109,0.106
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.735,0.809,-0.002,0.005
14.825,0.898,-0.002,0.005
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,0.006,0.003
14.825,0.898,0.006,0.003
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,0.006,0.003
14.735,0.809,0.006,0.003
14.735,0.809,-0.001,0.004
14.825,0.898,-0.001,0.004
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,-0.001,0.004
14.825,0.898,-0.001,0.004
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,-0.001,0.004
14.825,0.898,-0.001,0.004
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,-0.001,0.004
14.825,0.898,-0.001,0.004
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.825,0.898,-0.001,0.004
14.825,0.898,0.110,0.107
13.960,0.033,0.110,0.107
13.960,0.033,0.005,0.002
13.960,0.033,0.005,0.002
13.960,0.033,-0.001,0.004
14.825,0.898,-0.001,0.004
14.825,0.898,0.110,0.107
13.960,0.033,0.110,0.107
13.960,0.033,-0.001,0.004
14.825,0.898,-0.001,0.004
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,-0.001,0.004
14.825,0.898,-0.001,0.004
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,-0.001,0.004
14.825,0.898,-0.001,0.004
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.825,0.898,-0.001,0.004
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,0.006,0.002
14.825,0.898,0.006,0.002
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,0.006,0.002
14.825,0.898,0.006,0.002
14.825,0.898,0.110,0.107
14.735,0.809,0.110,0.107
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,0.000,0.003
14.735,0.809,0.000,0.003
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
13.960,0.033,-0.001,0.004
13.960,0.033,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,0.000,0.003
14.735,0.809,0.000,0.003
14.735,0.809,0.006,0.002
14.735,0.809,0.006,0.002
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,0.000,0.003
14.735,0.809,0.000,0.003
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
13.960,0.033,-0.001,0.004
13.960,0.033,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
13.960,0.033,-0.001,0.004
13.960,0.033,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
13.960,0.033,-0.001,0.004
13.960,0.033,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
13.960,0.033,-0.001,0.004
13.960,0.033,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,0.000,0.003
14.735,0.809,0.000,0.003
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,0.000,0.003
14.735,0.809,0.000,0.003
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
14.735,0.809,-0.001,0.004
1.333,0.091,-0.001,0.001
1.333,0.091,0.002,0.002
1.346,0.078,0.002,0.002
1.346,0.078,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.353,0.071,0.002,0.002
1.353,0.071,0.002,0.002
1.340,0.084,0.002,0.002
1.340,0.084,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.353,0.071,0.002,0.002
1.353,0.071,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.346,0.078,0.002,0.002
1.346,0.078,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.340,0.084,0.002,0.002
1.340,0.084,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.353,0.071,0.002,0.002
1.353,0.071,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.340,0.084,0.002,0.002
1.340,0.084,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.346,0.077,0.002,0.002
1.346,0.077,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.003,0.003
1.333,0.091,0.003,0.003
1.333,0.091,0.003,0.003
1.326,0.098,0.003,0.003
1.326,0.098,0.003,0.003
1.326,0.098,0.003,0.003
1.326,0.098,0.002,0.002
1.340,0.084,0.002,0.002
1.340,0.084,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.326,0.098,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
1.333,0.091,0.002,0.002
